step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1532,554320,6128,0.02036814998460254,1.0,1.0,,,,,,,,,
1533,554708,6132,0.02360748417613086,1.0,1.0,,,,,,,,,
1534,555064,6136,0.0232463128806756,1.0,1.0,,,,,,,,,
1535,555420,6140,0.017299328488057632,1.0,1.0,,,,,,,,,
1536,555872,6144,0.018112614395692967,1.0,1.0,,,,,,,,,
1537,556196,6148,0.017482185040830975,1.0,1.0,0.03819285339515785,0.5,0.5,,,,,,
1538,556584,6152,0.019043647083768423,0.75,0.75,,,,,,,,,
1539,557068,6156,0.012592219156770956,1.0,1.0,,,,,,,,,
1540,557488,6160,0.015996656665347792,1.0,1.0,,,,,,,,,
1541,557812,6164,0.020709721986371964,1.0,1.0,,,,,,,,,
1542,558136,6168,0.018792696920738254,1.0,1.0,,,,,,,,,
1543,558460,6172,0.020131209775638113,1.0,1.0,,,,,,,,,
1544,558816,6176,0.021376073994797906,1.0,1.0,,,,,,,,,
1545,559172,6180,0.016780550200266184,1.0,1.0,0.024758178870480076,1.0,1.0,,,,,,
1546,559464,6184,0.01867875753686499,1.0,1.0,,,,,,,,,
1547,559756,6188,0.018044491116826575,1.0,1.0,,,,,,,,,
1548,560112,6192,0.030220206107608682,0.75,0.75,,,,,,,,,
1549,560404,6196,0.024001013766982684,0.75,0.75,,,,,,,,,
1550,560760,6200,0.024262312661359597,0.75,0.75,,,,,,,,,
1551,561116,6204,0.022679438875420788,1.0,1.0,,,,,,,,,
1552,561472,6208,0.020184648893076904,1.0,1.0,,,,,,,,,
1553,561796,6212,0.019274673323308653,1.0,1.0,0.03004699853580775,0.75,0.75,,,,,,
1554,562120,6216,0.023561719653911285,0.75,0.75,,,,,,,,,
1555,562540,6220,0.02025472580255163,1.0,1.0,,,,,,,,,
1556,562800,6224,0.02141584705101651,1.0,1.0,,,,,,,,,
1557,563188,6228,0.014088789578103757,0.75,0.75,,,,,,,,,
1558,563576,6232,0.0163315384800901,1.0,1.0,,,,,,,,,
1559,563964,6236,0.01860708484676266,0.75,0.75,,,,,,,,,
1560,564288,6240,0.018255165164568894,1.0,1.0,,,,,,,,,
1561,564612,6244,0.021588923010879165,1.0,1.0,0.06521197759217254,0.5,0.5,,,,,,
1562,565032,6248,0.017415139474047384,1.0,1.0,,,,,,,,,
1563,565452,6252,0.01884693349174762,0.75,0.75,,,,,,,,,
1564,565904,6256,0.01498755949610175,1.0,1.0,,,,,,,,,
1565,566260,6260,0.022166582308430147,1.0,1.0,,,,,,,,,
1566,566584,6264,0.017811623567640864,1.0,1.0,,,,,,,,,
1567,566940,6268,0.019764713603409725,1.0,1.0,,,,,,,,,
1568,567264,6272,0.01953461048591069,1.0,1.0,,,,,,,,,
1569,567652,6276,0.018756539299067714,1.0,1.0,0.03948381302895371,0.75,0.75,,,,,,
1570,568008,6280,0.026546285483875328,0.75,0.75,,,,,,,,,
1571,568300,6284,0.017459301156059374,1.0,1.0,,,,,,,,,
1572,568624,6288,0.01712810221185406,1.0,1.0,,,,,,,,,
1573,568980,6292,0.02719086963819939,1.0,1.0,,,,,,,,,
1574,569272,6296,0.02377701099958597,0.5,0.5,,,,,,,,,
1575,569596,6300,0.01788483948867543,1.0,1.0,,,,,,,,,
1576,570048,6304,0.021343194718879483,1.0,1.0,,,,,,,,,
1577,570436,6308,0.02007958060119584,0.75,0.75,0.059302532792592046,0.5,0.5,,,,,,
1578,570760,6312,0.019422015738022436,1.0,1.0,,,,,,,,,
1579,571052,6316,0.019319544712901218,1.0,1.0,,,,,,,,,
1580,571376,6320,0.024164629600112335,1.0,1.0,,,,,,,,,
1581,571700,6324,0.022819413606204736,1.0,1.0,,,,,,,,,
1582,572056,6328,0.020461339033087663,1.0,1.0,,,,,,,,,
1583,572380,6332,0.025710859567323812,1.0,1.0,,,,,,,,,
1584,572640,6336,0.021830621790733713,1.0,1.0,,,,,,,,,
1585,573092,6340,0.017047013846455256,1.0,1.0,0.019740044117725786,1.0,1.0,,,,,,
1586,573448,6344,0.019694676619114868,1.0,1.0,,,,,,,,,
1587,573964,6348,0.014344180658156314,1.0,1.0,,,,,,,,,
1588,574320,6352,0.02206272727317899,0.75,0.75,,,,,,,,,
1589,574644,6356,0.01972643150914795,1.0,1.0,,,,,,,,,
1590,575000,6360,0.0226237452996522,1.0,1.0,,,,,,,,,
1591,575324,6364,0.02256031189239544,1.0,1.0,,,,,,,,,
1592,575680,6368,0.018769788829201463,1.0,1.0,,,,,,,,,
1593,576004,6372,0.022142312884236202,1.0,1.0,0.022167034084247722,0.75,0.75,,,,,,
1594,576328,6376,0.019981043321289325,1.0,1.0,,,,0.7718120813369751,0.5409836065573771,0.8461538461538461,0.8665501165501166,0.6499263146056163,0.66
1595,576684,6380,0.015928859764176385,1.0,1.0,,,,,,,,,
1596,576976,6384,0.02062744384976206,1.0,1.0,,,,,,,,,
1597,577268,6388,0.019456996685749753,0.75,0.75,,,,,,,,,
1598,577624,6392,0.02282726404716676,1.0,1.0,,,,,,,,,
1599,577948,6396,0.02120409976856381,1.0,1.0,,,,,,,,,
1600,578240,6400,0.02014146397175303,1.0,1.0,,,,,,,,,
1601,578500,6404,0.021952287335091785,1.0,1.0,0.03338578903043875,0.5,0.5,,,,,,
1602,578888,6408,0.019008410029313378,1.0,1.0,,,,,,,,,
1603,579244,6412,0.018260271507340723,1.0,1.0,,,,,,,,,
1604,579600,6416,0.016514269802348026,1.0,1.0,,,,,,,,,
1605,579892,6420,0.018664850912553467,1.0,1.0,,,,,,,,,
1606,580184,6424,0.018287945595018673,1.0,1.0,,,,,,,,,
1607,580572,6428,0.023179931800254554,1.0,1.0,,,,,,,,,
1608,580896,6432,0.021607487046915425,1.0,1.0,,,,,,,,,
1609,581412,6436,0.01529806904518368,1.0,1.0,0.029653098422604936,0.75,0.75,,,,,,
1610,581768,6440,0.0204904905577488,1.0,1.0,,,,,,,,,
1611,582124,6444,0.01866568398412148,1.0,1.0,,,,,,,,,
1612,582480,6448,0.019384155835786687,1.0,1.0,,,,,,,,,
1613,582836,6452,0.022120256996533694,1.0,1.0,,,,,,,,,
1614,583192,6456,0.016271390840299296,1.0,1.0,,,,,,,,,
1615,583516,6460,0.01813843582923873,1.0,1.0,,,,,,,,,
1616,583936,6464,0.022812255342257805,1.0,1.0,,,,,,,,,
1617,584292,6468,0.020234829591112537,1.0,1.0,0.023191741533438837,0.75,0.75,,,,,,
1618,584648,6472,0.0195589000145768,1.0,1.0,,,,,,,,,
1619,585004,6476,0.02601349764206985,1.0,1.0,,,,,,,,,
1620,585360,6480,0.018820928566137,1.0,1.0,,,,,,,,,
1621,585684,6484,0.017579291138883367,1.0,1.0,,,,,,,,,
1622,586008,6488,0.01963345194910183,1.0,1.0,,,,,,,,,
1623,586428,6492,0.017586771626906958,1.0,1.0,,,,,,,,,
1624,586720,6496,0.020917286424900504,1.0,1.0,,,,,,,,,
1625,587044,6500,0.016797543340704258,1.0,1.0,0.02024087574555686,0.75,0.75,,,,,,
1626,587336,6504,0.02153453822481001,1.0,1.0,,,,,,,,,
1627,587756,6508,0.021434530132118164,1.0,1.0,,,,,,,,,
1628,588176,6512,0.015100625834367349,1.0,1.0,,,,,,,,,
1629,588500,6516,0.01950499188253215,1.0,1.0,,,,,,,,,
1630,588888,6520,0.017319467327684076,1.0,1.0,,,,,,,,,
1631,589212,6524,0.018955102607295573,1.0,1.0,,,,,,,,,
1632,589568,6528,0.021440883337295744,1.0,1.0,,,,,,,,,
1633,589924,6532,0.018917119893699975,1.0,1.0,0.05298002102566264,0.5,0.5,,,,,,
1634,590536,6536,0.013347722459440901,1.0,1.0,,,,,,,,,
1635,590924,6540,0.01680181577538844,1.0,1.0,,,,,,,,,
1636,591280,6544,0.019975992431006333,1.0,1.0,,,,,,,,,
1637,591604,6548,0.019002604661841192,1.0,1.0,,,,,,,,,
1638,591960,6552,0.01709632949321682,1.0,1.0,,,,,,,,,
1639,592316,6556,0.016452207229082024,1.0,1.0,,,,,,,,,
1640,592640,6560,0.02465775843425719,0.75,0.75,,,,,,,,,
1641,592996,6564,0.016497784812425646,1.0,1.0,0.016715131449001983,1.0,1.0,,,,,,
1642,593320,6568,0.020463702686216563,1.0,1.0,,,,,,,,,
1643,593676,6572,0.019245185919356436,1.0,1.0,,,,,,,,,
1644,594032,6576,0.02015553235642042,1.0,1.0,,,,,,,,,
1645,594388,6580,0.017386964874604297,1.0,1.0,,,,,,,,,
1646,594808,6584,0.019853812285321664,1.0,1.0,,,,,,,,,
1647,595132,6588,0.021204973759772094,1.0,1.0,,,,,,,,,
1648,595488,6592,0.018040296158848057,1.0,1.0,,,,,,,,,
1649,595940,6596,0.016375951034578468,1.0,1.0,0.033550160212782836,0.5,0.5,,,,,,
1650,596264,6600,0.02123257926477248,1.0,1.0,,,,,,,,,
1651,596556,6604,0.018637395035050013,1.0,1.0,,,,,,,,,
1652,596944,6608,0.022061690508068065,1.0,1.0,,,,,,,,,
1653,597332,6612,0.015075461523753048,1.0,1.0,,,,,,,,,
1654,597720,6616,0.020124270694631553,1.0,1.0,,,,,,,,,
1655,598140,6620,0.019916533429896157,1.0,1.0,,,,,,,,,
1656,598560,6624,0.021352441348710893,1.0,1.0,,,,,,,,,
1657,598884,6628,0.017495368733907234,1.0,1.0,0.04418781146972692,0.75,0.75,,,,,,
1658,599240,6632,0.020558901037495,1.0,1.0,,,,,,,,,
1659,599596,6636,0.018323001584203163,1.0,1.0,,,,,,,,,
1660,599952,6640,0.021906131168380746,1.0,1.0,,,,,,,,,
1661,600276,6644,0.021462848954080228,1.0,1.0,,,,,,,,,
1662,600600,6648,0.01621810428285412,1.0,1.0,,,,,,,,,
1663,600956,6652,0.020244029100916106,1.0,1.0,,,,,,,,,
1664,601376,6656,0.015164970239558819,1.0,1.0,,,,,,,,,
1665,601700,6660,0.01728243285231646,1.0,1.0,0.018349883382771826,1.0,1.0,,,,,,
1666,602024,6664,0.022247033099773127,1.0,1.0,,,,,,,,,
1667,602412,6668,0.017474827943881676,1.0,1.0,,,,,,,,,
1668,602768,6672,0.01686710462937737,1.0,1.0,,,,,,,,,
1669,603124,6676,0.01985209145473554,1.0,1.0,,,,,,,,,
1670,603512,6680,0.016911402855793622,1.0,1.0,,,,,,,,,
1671,603932,6684,0.0185468829545924,1.0,1.0,,,,,,,,,
1672,604288,6688,0.019521437738101916,1.0,1.0,,,,,,,,,
1673,605124,6692,0.009674185267600145,1.0,1.0,0.023709129646707724,0.75,0.75,,,,,,
1674,605480,6696,0.019492832174385074,1.0,1.0,,,,,,,,,
1675,605804,6700,0.020764167071828522,1.0,1.0,,,,,,,,,
1676,606256,6704,0.016966646387241022,1.0,1.0,,,,,,,,,
1677,607540,6708,0.015301525345345932,1.0,1.0,,,,,,,,,
1678,607896,6712,0.016819489220152615,1.0,1.0,,,,,,,,,
1679,608316,6716,0.017779395126645583,1.0,1.0,,,,,,,,,
1680,608736,6720,0.019711554570916077,1.0,1.0,,,,,,,,,
1681,609028,6724,0.022763571491251237,1.0,1.0,0.02104351986806136,1.0,1.0,,,,,,
1682,609800,6728,0.00972594492156928,1.0,1.0,,,,,,,,,
1683,610156,6732,0.017996998628399808,1.0,1.0,,,,,,,,,
1684,610544,6736,0.01551223680313942,1.0,1.0,,,,,,,,,
1685,610932,6740,0.02185423700338948,1.0,1.0,,,,,,,,,
1686,611288,6744,0.016069869972953236,1.0,1.0,,,,,,,,,
1687,611612,6748,0.013989254781664443,1.0,1.0,,,,,,,,,
1688,612000,6752,0.019487033502343435,1.0,1.0,,,,,,,,,
1689,612324,6756,0.019072840287785525,1.0,1.0,0.0314645516761289,0.75,0.75,,,,,,
1690,612776,6760,0.019837353838864986,1.0,1.0,,,,,,,,,
1691,613196,6764,0.0197564514870861,1.0,1.0,,,,,,,,,
1692,613584,6768,0.020395640478974433,0.75,0.75,,,,,,,,,
1693,613908,6772,0.016642794906270377,1.0,1.0,,,,,,,,,
1694,614232,6776,0.02003156072171487,1.0,1.0,,,,,,,,,
1695,614588,6780,0.016800389234941218,1.0,1.0,,,,,,,,,
1696,614944,6784,0.02131512047120985,1.0,1.0,,,,,,,,,
1697,615332,6788,0.017007742220048215,1.0,1.0,0.02060637654494305,1.0,1.0,,,,,,
1698,615688,6792,0.016246654578777654,1.0,1.0,,,,,,,,,
1699,616204,6796,0.017291660386988407,1.0,1.0,,,,,,,,,
1700,616528,6800,0.02062556963667003,1.0,1.0,,,,,,,,,
1701,616916,6804,0.020371077136222427,1.0,1.0,,,,,,,,,
1702,617208,6808,0.02277836930455151,1.0,1.0,,,,,,,,,
1703,617532,6812,0.020196386520317768,1.0,1.0,,,,,,,,,
1704,617856,6816,0.018749541273484452,1.0,1.0,,,,,,,,,
1705,618180,6820,0.019602407689332003,1.0,1.0,0.027377539658809992,0.75,0.75,,,,,,
1706,618536,6824,0.017174338743260686,1.0,1.0,,,,,,,,,
1707,618892,6828,0.02085921289917585,1.0,1.0,,,,,,,,,
1708,619280,6832,0.020444808461558692,1.0,1.0,,,,,,,,,
1709,619636,6836,0.0212887996079741,1.0,1.0,,,,,,,,,
1710,619928,6840,0.016007519021603467,1.0,1.0,,,,,,,,,
1711,620252,6844,0.02046826851440999,1.0,1.0,,,,,,,,,
1712,620576,6848,0.020889879699658657,1.0,1.0,,,,,,,,,
1713,620964,6852,0.014751468293477954,1.0,1.0,0.03546231521125213,0.75,0.75,,,,,,
1714,621416,6856,0.016501747450583904,0.75,0.75,,,,,,,,,
1715,621772,6860,0.02115733485989834,1.0,1.0,,,,,,,,,
1716,622096,6864,0.019504794412212437,1.0,1.0,,,,,,,,,
1717,622420,6868,0.01875893870838375,1.0,1.0,,,,,,,,,
1718,622776,6872,0.020221439575571588,1.0,1.0,,,,,,,,,
1719,623100,6876,0.023267464092814737,1.0,1.0,,,,,,,,,
1720,623424,6880,0.02563501572305798,1.0,1.0,,,,,,,,,
1721,623748,6884,0.021348700581685844,0.75,0.75,0.02420232265675067,1.0,1.0,,,,,,
1722,624104,6888,0.01793508704124522,1.0,1.0,,,,,,,,,
1723,624364,6892,0.019979188469225317,1.0,1.0,,,,,,,,,
1724,624752,6896,0.022395188713116396,1.0,1.0,,,,,,,,,
1725,625172,6900,0.01740353960469233,1.0,1.0,,,,,,,,,
1726,625592,6904,0.017191622023250593,0.5,0.5,,,,,,,,,
1727,625948,6908,0.020661172903591894,1.0,1.0,,,,,,,,,
1728,626336,6912,0.017882312979568448,1.0,1.0,,,,,,,,,
1729,626596,6916,0.019506551529780005,1.0,1.0,0.024555238766203413,1.0,1.0,,,,,,
1730,626888,6920,0.019463608102425714,1.0,1.0,,,,,,,,,
1731,627180,6924,0.020007684304710466,1.0,1.0,,,,,,,,,
1732,627568,6928,0.014514882966390696,1.0,1.0,,,,,,,,,
1733,627988,6932,0.015626522360696577,1.0,1.0,,,,,,,,,
1734,628344,6936,0.02115927160021703,1.0,1.0,,,,,,,,,
1735,628668,6940,0.01745454667101254,1.0,1.0,,,,,,,,,
1736,629056,6944,0.01907330181894391,1.0,1.0,,,,,,,,,
1737,629380,6948,0.01675806615804294,1.0,1.0,0.02562878996344328,0.75,0.75,,,,,,
1738,629896,6952,0.01579954718336876,1.0,1.0,,,,,,,,,
1739,630188,6956,0.015958656479572713,1.0,1.0,,,,,,,,,
1740,630576,6960,0.02122605278183619,1.0,1.0,,,,,,,,,
1741,630932,6964,0.019814563556121382,1.0,1.0,,,,,,,,,
1742,631320,6968,0.01841491623851377,1.0,1.0,,,,,,,,,
1743,631644,6972,0.021864067569170826,1.0,1.0,,,,,,,,,
1744,631968,6976,0.01854110749432259,1.0,1.0,,,,,,,,,
1745,632388,6980,0.019064582335538448,1.0,1.0,0.022944723281711037,1.0,1.0,,,,,,
1746,632744,6984,0.018625217454958116,1.0,1.0,,,,,,,,,
1747,633132,6988,0.016760579581603558,1.0,1.0,,,,,,,,,
1748,633488,6992,0.019189392519192657,1.0,1.0,,,,,,,,,
1749,633908,6996,0.02006282984329747,0.5,0.5,,,,,,,,,
1750,634232,7000,0.023112466283653436,1.0,1.0,,,,,,,,,
1751,634588,7004,0.017964975063849427,0.75,0.75,,,,,,,,,
1752,634944,7008,0.024668811173591713,1.0,1.0,,,,,,,,,
1753,635268,7012,0.018478538745545198,1.0,1.0,0.054749780776005244,0.5,0.5,,,,,,
1754,635624,7016,0.016900203386339695,1.0,1.0,,,,,,,,,
1755,635948,7020,0.01947881429930648,1.0,1.0,,,,,,,,,
1756,636272,7024,0.023071511240274976,1.0,1.0,,,,,,,,,
1757,636628,7028,0.019095183882091048,1.0,1.0,,,,,,,,,
1758,637016,7032,0.017067698038095627,1.0,1.0,,,,,,,,,
1759,637372,7036,0.01843106760153773,1.0,1.0,,,,,,,,,
1760,637728,7040,0.02075189707126929,1.0,1.0,,,,,,,,,
1761,638148,7044,0.01579839430940721,1.0,1.0,0.04398597252106043,0.75,0.75,,,,,,
1762,638504,7048,0.01714180173439014,1.0,1.0,,,,,,,,,
1763,638860,7052,0.022586721640853617,1.0,1.0,,,,,,,,,
1764,639184,7056,0.020837826803406442,1.0,1.0,,,,,,,,,
1765,639540,7060,0.022852102412637278,0.75,0.75,,,,,,,,,
1766,639896,7064,0.016590504085088224,1.0,1.0,,,,,,,,,
1767,640220,7068,0.02071446108150591,1.0,1.0,,,,,,,,,
1768,640512,7072,0.022320926972675275,1.0,1.0,,,,,,,,,
1769,640836,7076,0.02140442418415921,1.0,1.0,0.02218648189533315,1.0,1.0,,,,,,
1770,641192,7080,0.014900862412691973,1.0,1.0,,,,,,,,,
1771,641612,7084,0.02218896895602929,1.0,1.0,,,,,,,,,
1772,642032,7088,0.016216351493374224,1.0,1.0,,,,,,,,,
1773,642804,7092,0.008762032328638902,1.0,1.0,,,,,,,,,
1774,643288,7096,0.015367886380038148,1.0,1.0,,,,,,,,,
1775,643580,7100,0.018170081179958445,1.0,1.0,,,,,,,,,
1776,643936,7104,0.02171822435688577,0.75,0.75,,,,,,,,,
1777,644260,7108,0.01804868156300295,1.0,1.0,0.12583224072722451,0.25,0.25,,,,,,
1778,644648,7112,0.016242946221874544,1.0,1.0,,,,,,,,,
1779,645036,7116,0.016364056320061725,1.0,1.0,,,,,,,,,
1780,645456,7120,0.020042112738266744,1.0,1.0,,,,,,,,,
1781,645908,7124,0.01700796736710562,1.0,1.0,,,,,,,,,
1782,646264,7128,0.0153498704843412,1.0,1.0,,,,,,,,,
1783,646588,7132,0.02208905074941385,1.0,1.0,,,,,,,,,
1784,646880,7136,0.022863663277638405,1.0,1.0,,,,,,,,,
1785,647268,7140,0.016953520051261557,1.0,1.0,0.019575243085349376,1.0,1.0,,,,,,
1786,647624,7144,0.017833106348820647,0.75,0.75,,,,,,,,,
1787,647980,7148,0.019393679757941075,1.0,1.0,,,,,,,,,
1788,648368,7152,0.022594293221978368,1.0,1.0,,,,,,,,,
1789,648724,7156,0.016674816772464872,1.0,1.0,,,,,,,,,
1790,649048,7160,0.022280328563658563,1.0,1.0,,,,,,,,,
1791,649436,7164,0.01709715913910916,1.0,1.0,,,,,,,,,
1792,649792,7168,0.020477571356218808,1.0,1.0,,,,,,,,,
1793,650116,7172,0.016458280882174017,1.0,1.0,0.021850936390807804,1.0,1.0,,,,,,
1794,650504,7176,0.016449807310473196,1.0,1.0,,,,,,,,,
1795,650956,7180,0.015588452710790016,1.0,1.0,,,,,,,,,
1796,651376,7184,0.012920511624248898,1.0,1.0,,,,,,,,,
1797,651700,7188,0.02108032522401914,1.0,1.0,,,,,,,,,
1798,652056,7192,0.02571544441272938,1.0,1.0,,,,,,,,,
1799,652412,7196,0.022933174405219723,1.0,1.0,,,,,,,,,
1800,652672,7200,0.019786159015560995,1.0,1.0,,,,,,,,,
1801,652996,7204,0.0196662082433278,1.0,1.0,0.029547146152694447,0.75,0.75,,,,,,
1802,653256,7208,0.020603244700558992,1.0,1.0,,,,,,,,,
1803,653676,7212,0.017567389575841027,1.0,1.0,,,,,,,,,
1804,654000,7216,0.017387596568003767,1.0,1.0,,,,,,,,,
1805,654292,7220,0.01872042368675958,1.0,1.0,,,,,,,,,
1806,654584,7224,0.02122509998572047,0.75,0.75,,,,,,,,,
1807,654940,7228,0.016839478283353315,1.0,1.0,,,,,,,,,
1808,655328,7232,0.01801597014089498,1.0,1.0,,,,,,,,,
1809,655620,7236,0.022158983356010235,1.0,1.0,0.03957926494746528,0.75,0.75,,,,,,
1810,655944,7240,0.022784483423658693,1.0,1.0,,,,,,,,,
1811,656268,7244,0.017761949978296176,1.0,1.0,,,,,,,,,
1812,656624,7248,0.018086364830571834,1.0,1.0,,,,,,,,,
1813,657044,7252,0.018932041922746227,1.0,1.0,,,,,,,,,
1814,657368,7256,0.017341012853901393,1.0,1.0,,,,,,,,,
1815,657724,7260,0.019624676185595106,1.0,1.0,,,,,,,,,
1816,658048,7264,0.02259341148730571,1.0,1.0,,,,,,,,,
1817,658404,7268,0.016713666970669446,1.0,1.0,0.016300987077864936,1.0,1.0,,,,,,
1818,658760,7272,0.015166080567352585,1.0,1.0,,,,,,,,,
1819,659116,7276,0.02040502490419727,0.75,0.75,,,,,,,,,
1820,659536,7280,0.01497700350276607,1.0,1.0,,,,,,,,,
1821,659892,7284,0.02720654833007168,1.0,1.0,,,,,,,,,
1822,660376,7288,0.016010247715172825,1.0,1.0,,,,,,,,,
1823,660700,7292,0.02089551953369293,1.0,1.0,,,,,,,,,
1824,661088,7296,0.01706289733835636,1.0,1.0,,,,,,,,,
1825,661412,7300,0.018757594318501502,1.0,1.0,0.05824195710528251,0.75,0.75,,,,,,
1826,661768,7304,0.01841704790325679,1.0,1.0,,,,,,,,,
1827,662156,7308,0.020934309152330282,1.0,1.0,,,,,,,,,
1828,662448,7312,0.017946177019237133,1.0,1.0,,,,,,,,,
1829,662804,7316,0.020835969379200212,1.0,1.0,,,,,,,,,
1830,663192,7320,0.022457745055420104,1.0,1.0,,,,,,,,,
1831,663452,7324,0.0169434786718543,1.0,1.0,,,,,,,,,
1832,663776,7328,0.015495888697961318,1.0,1.0,,,,,,,,,
1833,664132,7332,0.016700673508750662,1.0,1.0,0.036343882941823204,0.5,0.5,,,,,,
1834,664456,7336,0.015051627994860423,1.0,1.0,,,,,,,,,
1835,664780,7340,0.01643793131055291,1.0,1.0,,,,,,,,,
1836,665136,7344,0.01762369262854106,1.0,1.0,,,,,,,,,
1837,665524,7348,0.02104834305589534,1.0,1.0,,,,,,,,,
1838,665912,7352,0.017640065211927295,1.0,1.0,,,,,,,,,
1839,666204,7356,0.02146638911900712,1.0,1.0,,,,,,,,,
1840,666528,7360,0.022352868562119002,1.0,1.0,,,,,,,,,
1841,666884,7364,0.01682899621913969,1.0,1.0,0.06369256535261603,0.5,0.5,,,,,,
1842,667272,7368,0.017507985810262205,1.0,1.0,,,,,,,,,
1843,667628,7372,0.016312882979325233,1.0,1.0,,,,,,,,,
1844,667984,7376,0.020728188325790188,1.0,1.0,,,,,,,,,
1845,668340,7380,0.01804764606251533,1.0,1.0,,,,,,,,,
1846,668696,7384,0.015056750206290033,1.0,1.0,,,,,,,,,
1847,669084,7388,0.019600557431687784,1.0,1.0,,,,,,,,,
1848,669472,7392,0.020885599648876454,1.0,1.0,,,,,,,,,
1849,669796,7396,0.01802390792255281,1.0,1.0,0.08071066060257734,0.5,0.5,,,,,,
1850,670184,7400,0.017456866498657703,1.0,1.0,,,,,,,,,
1851,670508,7404,0.019092826002342737,1.0,1.0,,,,,,,,,
1852,670832,7408,0.017697897760213917,1.0,1.0,,,,,,,,,
1853,671252,7412,0.019880590449214672,1.0,1.0,,,,,,,,,
1854,671640,7416,0.022088527324428828,1.0,1.0,,,,,,,,,
1855,672028,7420,0.01646289884399735,1.0,1.0,,,,,,,,,
1856,672384,7424,0.018519427563840285,1.0,1.0,,,,,,,,,
1857,672836,7428,0.016807382346172926,1.0,1.0,0.02652510876839789,0.75,0.75,,,,,,
1858,673128,7432,0.020740268224090978,1.0,1.0,,,,,,,,,
1859,673452,7436,0.019121060637679176,1.0,1.0,,,,,,,,,
1860,673840,7440,0.015462019850591611,1.0,1.0,,,,,,,,,
1861,674196,7444,0.013997659615329531,1.0,1.0,,,,,,,,,
1862,674552,7448,0.019103415691657955,1.0,1.0,,,,,,,,,
1863,675004,7452,0.017717832180333567,1.0,1.0,,,,,,,,,
1864,675360,7456,0.020067798674562914,1.0,1.0,,,,,,,,,
1865,675716,7460,0.018929606941275875,1.0,1.0,0.049651986896140185,0.5,0.5,,,,,,
1866,676040,7464,0.020701799229033313,0.75,0.75,,,,,,,,,
1867,676300,7468,0.017534974417199166,1.0,1.0,,,,,,,,,
1868,676624,7472,0.017036586644809275,1.0,1.0,,,,,,,,,
1869,676916,7476,0.021052970643076322,1.0,1.0,,,,,,,,,
1870,677208,7480,0.01730952380807666,1.0,1.0,,,,,,,,,
1871,677564,7484,0.01957951963084919,1.0,1.0,,,,,,,,,
1872,677920,7488,0.015147078353429355,1.0,1.0,,,,,,,,,
1873,678276,7492,0.01824779154915361,1.0,1.0,0.02659610767414594,0.75,0.75,,,,,,
1874,678728,7496,0.014825069439823351,1.0,1.0,,,,,,,,,
1875,679084,7500,0.016582221525528486,1.0,1.0,,,,,,,,,
1876,679472,7504,0.017411459884455086,1.0,1.0,,,,,,,,,
1877,679860,7508,0.01506266857382732,1.0,1.0,,,,,,,,,
1878,680216,7512,0.01621942951747365,1.0,1.0,,,,,,,,,
1879,680636,7516,0.018279921741737596,1.0,1.0,,,,,,,,,
1880,681024,7520,0.01746690084556363,1.0,1.0,,,,,,,,,
1881,681380,7524,0.019398214850780485,1.0,1.0,0.024934351591155646,1.0,1.0,,,,,,
1882,681768,7528,0.016749190657654164,1.0,1.0,,,,,,,,,
1883,682188,7532,0.016008535121490728,0.75,0.75,,,,,,,,,
1884,682448,7536,0.02320399367600254,1.0,1.0,,,,,,,,,
1885,682676,7540,0.018279334213479805,1.0,1.0,,,,,,,,,
1886,683064,7544,0.017206826594989722,1.0,1.0,,,,,,,,,
1887,683420,7548,0.018004466719160405,0.75,0.75,,,,,,,,,
1888,683808,7552,0.01747693518679793,1.0,1.0,,,,,,,,,
1889,684132,7556,0.020375821148445446,1.0,1.0,0.03670656789436385,0.75,0.75,,,,,,
1890,684488,7560,0.02001120954853826,1.0,1.0,,,,,,,,,
1891,684844,7564,0.015632111542760996,0.75,0.75,,,,,,,,,
1892,685200,7568,0.020420204309470485,1.0,1.0,,,,,,,,,
1893,685588,7572,0.01842424975638119,1.0,1.0,,,,,,,,,
1894,685944,7576,0.018187078086681515,1.0,1.0,,,,,,,,,
1895,686204,7580,0.018977846603535325,1.0,1.0,,,,,,,,,
1896,686624,7584,0.01692615952211074,1.0,1.0,,,,,,,,,
1897,686980,7588,0.01850948040008516,1.0,1.0,0.03862069932543885,0.5,0.5,,,,,,
1898,687368,7592,0.01929858461414095,1.0,1.0,,,,,,,,,
1899,687692,7596,0.018425546552418563,1.0,1.0,,,,,,,,,
1900,688016,7600,0.0254337308981467,1.0,1.0,,,,,,,,,
1901,688500,7604,0.014074117493240187,1.0,1.0,,,,,,,,,
1902,688920,7608,0.01899463717330109,1.0,1.0,,,,,,,,,
1903,689340,7612,0.02118820918555793,1.0,1.0,,,,,,,,,
1904,689664,7616,0.01885739592951314,1.0,1.0,,,,,,,,,
1905,690020,7620,0.018956047649243638,1.0,1.0,0.026238391056302036,1.0,1.0,,,,,,
1906,690344,7624,0.018121272154510072,1.0,1.0,,,,,,,,,
1907,690732,7628,0.017222806999291695,1.0,1.0,,,,,,,,,
