step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
386,140168,1544,0.021544101012769913,1.0,1.0,,,,,,,,,
387,140460,1548,0.02454120477082629,1.0,1.0,,,,,,,,,
388,140816,1552,0.024055940487575467,0.75,0.75,,,,,,,,,
389,141172,1556,0.022434155245857814,1.0,1.0,,,,,,,,,
390,141528,1560,0.02058734935141411,1.0,1.0,,,,,,,,,
391,141916,1564,0.01960798346902791,1.0,1.0,,,,,,,,,
392,142336,1568,0.017944313238009352,1.0,1.0,,,,,,,,,
393,142628,1572,0.020756489059034447,1.0,1.0,0.025463271117403166,1.0,1.0,,,,,,
394,142984,1576,0.019267038374478518,1.0,1.0,,,,,,,,,
395,143340,1580,0.016367542741025087,1.0,1.0,,,,,,,,,
396,143632,1584,0.019496424422612728,0.75,0.75,,,,,,,,,
397,144020,1588,0.023016677683930814,0.5,0.5,,,,,,,,,
398,144408,1592,0.019662243611134375,1.0,1.0,,,,,,,,,
399,144732,1596,0.017184364895148223,1.0,1.0,,,,,,,,,
400,144992,1600,0.020565067780688347,1.0,1.0,,,,,,,,,
401,145316,1604,0.021023068021225146,1.0,1.0,0.017794639480679532,1.0,1.0,,,,,,
402,145736,1608,0.016479778669025117,1.0,1.0,,,,,,,,,
403,146060,1612,0.020343305946719036,1.0,1.0,,,,,,,,,
404,146512,1616,0.01855810040054719,1.0,1.0,,,,,,,,,
405,146868,1620,0.018655053271896496,1.0,1.0,,,,,,,,,
406,147192,1624,0.01949757451197348,1.0,1.0,,,,,,,,,
407,147548,1628,0.01769241349240579,1.0,1.0,,,,,,,,,
408,148000,1632,0.01671884817204136,1.0,1.0,,,,,,,,,
409,148356,1636,0.02384707949954744,1.0,1.0,0.05092946673746659,0.5,0.5,,,,,,
410,148712,1640,0.02553781663464201,1.0,1.0,,,,,,,,,
411,149100,1644,0.020083943243493992,1.0,1.0,,,,,,,,,
412,149488,1648,0.019677279430771244,1.0,1.0,,,,,,,,,
413,149876,1652,0.019013133669056454,1.0,1.0,,,,,,,,,
414,150328,1656,0.016236888692428435,1.0,1.0,,,,,,,,,
415,150684,1660,0.017765309204045943,1.0,1.0,,,,,,,,,
416,151104,1664,0.017231744788304255,1.0,1.0,,,,,,,,,
417,151492,1668,0.017062262493649363,1.0,1.0,0.02880249556379223,0.75,0.75,,,,,,
418,151912,1672,0.017587941647054853,1.0,1.0,,,,,,,,,
419,152332,1676,0.020703706673337714,1.0,1.0,,,,,,,,,
420,152752,1680,0.017495420681320508,1.0,1.0,,,,,,,,,
421,153108,1684,0.021737191915025763,1.0,1.0,,,,,,,,,
422,153496,1688,0.019774281020342177,1.0,1.0,,,,,,,,,
423,153788,1692,0.016939508333166736,1.0,1.0,,,,,,,,,
424,154112,1696,0.018179934230966723,1.0,1.0,,,,,,,,,
425,154468,1700,0.016200086006846904,1.0,1.0,0.05078121471139835,0.5,0.5,,,,,,
426,154792,1704,0.02552751511863268,0.75,0.75,,,,,,,,,
427,155180,1708,0.016080538915031736,1.0,1.0,,,,,,,,,
428,155536,1712,0.01914506662385519,0.75,0.75,,,,,,,,,
429,155892,1716,0.016817497860018297,1.0,1.0,,,,,,,,,
430,156248,1720,0.016220228236425195,1.0,1.0,,,,,,,,,
431,156604,1724,0.01566198823728535,1.0,1.0,,,,,,,,,
432,156896,1728,0.017879355269929162,1.0,1.0,,,,,,,,,
433,157252,1732,0.029877397817109606,0.75,0.75,0.02123238136634926,1.0,1.0,,,,,,
434,157608,1736,0.022656221254640993,0.75,0.75,,,,,,,,,
435,157932,1740,0.021595831096718147,1.0,1.0,,,,,,,,,
436,158256,1744,0.019678159532638163,1.0,1.0,,,,,,,,,
437,158612,1748,0.02095151336831954,1.0,1.0,,,,,,,,,
438,158936,1752,0.020819525469851986,1.0,1.0,,,,,,,,,
439,159356,1756,0.02753442552495044,0.75,0.75,,,,,,,,,
440,159680,1760,0.022400342371294714,1.0,1.0,,,,,,,,,
441,160036,1764,0.020444708756852295,0.75,0.75,0.05122160640318274,0.75,0.75,,,,,,
442,160360,1768,0.021064708011678163,0.75,0.75,,,,,,,,,
443,160780,1772,0.01642252389730349,1.0,1.0,,,,,,,,,
444,161168,1776,0.01735487023197069,1.0,1.0,,,,,,,,,
445,161492,1780,0.022846647231406413,0.75,0.75,,,,,,,,,
446,161880,1784,0.020567914057768394,1.0,1.0,,,,,,,,,
447,162236,1788,0.023320633367821864,0.75,0.75,,,,,,,,,
448,162592,1792,0.016626542422523788,1.0,1.0,,,,,,,,,
449,162948,1796,0.021246225853830132,1.0,1.0,0.020704955149981025,1.0,1.0,,,,,,
450,163272,1800,0.02070133115818396,1.0,1.0,,,,,,,,,
451,163596,1804,0.015932284657677365,1.0,1.0,,,,,,,,,
452,163984,1808,0.01602277843125243,1.0,1.0,,,,,,,,,
453,164276,1812,0.03407556018857533,0.75,0.75,,,,,,,,,
454,164600,1816,0.019650250026081756,1.0,1.0,,,,,,,,,
455,164924,1820,0.013778722419337442,1.0,1.0,,,,,,,,,
456,165280,1824,0.02100831737201317,1.0,1.0,,,,,,,,,
457,165668,1828,0.01692702006760516,1.0,1.0,0.03219689537807742,0.75,0.75,,,,,,
458,166024,1832,0.02155981159468693,1.0,1.0,,,,,,,,,
459,166380,1836,0.025153893395128527,1.0,1.0,,,,,,,,,
460,166736,1840,0.022222872992387555,1.0,1.0,,,,,,,,,
461,167092,1844,0.019085158409170685,1.0,1.0,,,,,,,,,
462,167544,1848,0.01808691277678146,1.0,1.0,,,,,,,,,
463,167836,1852,0.019567918757967803,1.0,1.0,,,,,,,,,
464,168160,1856,0.019670924340356395,1.0,1.0,,,,,,,,,
465,168548,1860,0.021411876437621616,1.0,1.0,0.018805657399421104,1.0,1.0,,,,,,
466,168872,1864,0.02456941848780083,1.0,1.0,,,,,,,,,
467,169228,1868,0.020798785252417695,1.0,1.0,,,,,,,,,
468,169648,1872,0.017573200073812457,1.0,1.0,,,,,,,,,
469,169972,1876,0.02395981764276476,0.75,0.75,,,,,,,,,
470,170264,1880,0.018009394188450628,1.0,1.0,,,,,,,,,
471,170620,1884,0.02294082030627326,1.0,1.0,,,,,,,,,
472,170944,1888,0.018962388275749247,0.75,0.75,,,,,,,,,
473,171300,1892,0.021158098440191106,1.0,1.0,0.04479182529530558,0.5,0.5,,,,,,
474,171560,1896,0.019109067135670503,1.0,1.0,,,,,,,,,
475,171980,1900,0.0183049859146654,1.0,1.0,,,,,,,,,
476,172336,1904,0.022938552410768243,0.75,0.75,,,,,,,,,
477,172692,1908,0.0195699950085353,1.0,1.0,,,,,,,,,
478,173112,1912,0.01847090047576745,1.0,1.0,,,,,,,,,
479,173532,1916,0.018254639799293385,1.0,1.0,,,,,,,,,
480,173984,1920,0.019834380864682147,1.0,1.0,,,,,,,,,
481,174308,1924,0.0188940855495837,1.0,1.0,0.04519342817856287,0.75,0.75,,,,,,
482,174664,1928,0.01869473464409924,1.0,1.0,,,,,,,,,
483,175052,1932,0.019097344867601434,1.0,1.0,,,,,,,,,
484,175376,1936,0.019094875993383876,1.0,1.0,,,,,,,,,
485,175700,1940,0.03073946133902804,0.75,0.75,,,,,,,,,
486,175960,1944,0.01583011637435277,1.0,1.0,,,,,,,,,
487,176348,1948,0.01745370224271096,1.0,1.0,,,,,,,,,
488,176768,1952,0.01461490266391164,1.0,1.0,,,,,,,,,
489,177124,1956,0.01694859785957843,1.0,1.0,0.027918360516417037,0.75,0.75,,,,,,
490,177544,1960,0.019972630723061095,1.0,1.0,,,,,,,,,
491,177900,1964,0.018622903502010252,1.0,1.0,,,,,,,,,
492,178288,1968,0.01584394509900743,1.0,1.0,,,,,,,,,
493,178708,1972,0.016118355835287885,1.0,1.0,,,,,,,,,
494,179096,1976,0.02060640161295697,1.0,1.0,,,,,,,,,
495,179516,1980,0.014532617046547179,1.0,1.0,,,,,,,,,
496,179840,1984,0.020825571345666642,1.0,1.0,,,,,,,,,
497,180260,1988,0.015613730312290965,1.0,1.0,0.024539165651098174,0.75,0.75,,,,,,
498,180648,1992,0.018866662543130734,1.0,1.0,,,,,,,,,
499,180972,1996,0.02105011818838585,1.0,1.0,,,,,,,,,
500,181328,2000,0.01975867718698201,1.0,1.0,,,,,,,,,
501,181588,2004,0.019760991821514008,1.0,1.0,,,,,,,,,
502,181976,2008,0.015987095814291506,1.0,1.0,,,,,,,,,
503,182396,2012,0.026019505798340174,0.75,0.75,,,,,,,,,
504,182816,2016,0.017126810058039562,1.0,1.0,,,,,,,,,
505,183172,2020,0.016469972552145346,1.0,1.0,0.01942385118097558,1.0,1.0,,,,,,
506,183496,2024,0.02741812171178336,0.75,0.75,,,,,,,,,
507,183820,2028,0.027332946805219173,1.0,1.0,,,,,,,,,
508,184176,2032,0.025293076735331113,0.75,0.75,,,,,,,,,
509,184500,2036,0.02327143557543628,0.75,0.75,,,,,,,,,
510,184824,2040,0.015818743648291257,1.0,1.0,,,,,,,,,
511,185116,2044,0.0256686253920274,1.0,1.0,,,,,,,,,
512,185664,2048,0.014850376349300087,1.0,1.0,,,,,,,,,
513,185988,2052,0.02213593621602677,1.0,1.0,0.026518314917906412,0.75,0.75,,,,,,
514,186312,2056,0.019460858148533183,1.0,1.0,,,,,,,,,
515,186668,2060,0.021638416295153843,1.0,1.0,,,,,,,,,
516,187056,2064,0.027558365627359593,0.75,0.75,,,,,,,,,
517,187348,2068,0.020718774064494926,1.0,1.0,,,,,,,,,
518,187736,2072,0.025109558217222883,1.0,1.0,,,,,,,,,
519,187996,2076,0.01964005579877856,0.75,0.75,,,,,,,,,
520,188288,2080,0.029762027561667386,0.75,0.75,,,,,,,,,
521,188612,2084,0.024203644625616173,1.0,1.0,0.04201617858814313,0.75,0.75,,,,,,
522,189032,2088,0.015745509332051315,1.0,1.0,,,,,,,,,
523,189420,2092,0.017319224518582216,1.0,1.0,,,,,,,,,
524,189680,2096,0.02271491976933902,1.0,1.0,,,,,,,,,
525,190036,2100,0.023737642696801484,1.0,1.0,,,,,,,,,
526,190392,2104,0.022132521119196467,1.0,1.0,,,,,,,,,
527,190652,2108,0.022693499622069097,0.75,0.75,,,,,,,,,
528,191008,2112,0.01994409109530085,1.0,1.0,,,,,,,,,
529,191364,2116,0.0213114517701557,1.0,1.0,0.033950471237425076,0.75,0.75,,,,,,
530,192680,2120,0.014286953922441068,1.0,1.0,,,,,,,,,
531,193036,2124,0.020398429299249246,0.75,0.75,,,,,,,,,
532,193424,2128,0.02206117080966308,1.0,1.0,,,,0.7382550239562988,0.5,0.48717948717948717,0.8383449883449883,0.5569517123544105,0.49350649350649345
533,193748,2132,0.018255455667828813,1.0,1.0,,,,,,,,,
534,194136,2136,0.02741422327906333,0.75,0.75,,,,,,,,,
535,194524,2140,0.020562065863671698,1.0,1.0,,,,,,,,,
536,194912,2144,0.015593525649129561,1.0,1.0,,,,,,,,,
537,195332,2148,0.01809199088239112,1.0,1.0,0.02358679226414483,1.0,1.0,,,,,,
538,195688,2152,0.021278370680728,1.0,1.0,,,,,,,,,
539,196044,2156,0.01802707420384876,1.0,1.0,,,,,,,,,
540,196368,2160,0.02040241293736929,1.0,1.0,,,,,,,,,
541,196692,2164,0.018091667556765823,1.0,1.0,,,,,,,,,
542,197048,2168,0.020719208296395227,1.0,1.0,,,,,,,,,
543,197404,2172,0.019659527955327886,1.0,1.0,,,,,,,,,
544,197728,2176,0.023208763320780357,1.0,1.0,,,,,,,,,
545,197988,2180,0.01959835684705981,1.0,1.0,0.05563478376766078,0.5,0.5,,,,,,
546,198280,2184,0.01793265193597893,1.0,1.0,,,,,,,,,
547,198636,2188,0.018568217164253793,1.0,1.0,,,,,,,,,
548,198928,2192,0.020300657472378816,1.0,1.0,,,,,,,,,
549,199316,2196,0.018526212055387556,1.0,1.0,,,,,,,,,
550,199704,2200,0.014818774050664485,1.0,1.0,,,,,,,,,
551,200060,2204,0.019386889447648253,1.0,1.0,,,,,,,,,
552,200352,2208,0.022200310175852354,1.0,1.0,,,,,,,,,
553,200804,2212,0.01680663077380807,1.0,1.0,0.059206511402538985,0.5,0.5,,,,,,
554,201192,2216,0.0174361339314513,1.0,1.0,,,,,,,,,
555,201964,2220,0.009881800841064535,1.0,1.0,,,,,,,,,
556,202384,2224,0.01648823045087144,0.75,0.75,,,,,,,,,
557,202676,2228,0.013807176415680822,1.0,1.0,,,,,,,,,
558,203032,2232,0.021772635051117616,0.75,0.75,,,,,,,,,
559,203388,2236,0.01698630045009979,1.0,1.0,,,,,,,,,
560,203680,2240,0.022151143655216397,1.0,1.0,,,,,,,,,
561,204004,2244,0.021097281752642895,1.0,1.0,0.04850139848070775,0.75,0.75,,,,,,
562,204360,2248,0.021122719828480532,0.75,0.75,,,,,,,,,
563,204716,2252,0.018904244431923626,1.0,1.0,,,,,,,,,
564,205008,2256,0.0214363215401179,1.0,1.0,,,,,,,,,
565,205460,2260,0.012327605984449621,1.0,1.0,,,,,,,,,
566,205880,2264,0.019433583058457254,1.0,1.0,,,,,,,,,
567,206172,2268,0.019477658704299707,1.0,1.0,,,,,,,,,
568,206528,2272,0.022079914454238136,1.0,1.0,,,,,,,,,
569,206916,2276,0.018422300913724994,1.0,1.0,0.022098945375006385,0.75,0.75,,,,,,
570,207336,2280,0.019440052270247973,1.0,1.0,,,,,,,,,
571,207724,2284,0.01737504625987729,1.0,1.0,,,,,,,,,
572,208080,2288,0.020365318546454094,1.0,1.0,,,,,,,,,
573,208468,2292,0.018027979396140023,1.0,1.0,,,,,,,,,
574,208824,2296,0.021638418781121764,1.0,1.0,,,,,,,,,
575,209180,2300,0.017291564301079677,1.0,1.0,,,,,,,,,
576,209600,2304,0.020294950176478033,1.0,1.0,,,,,,,,,
577,209956,2308,0.015661181126383903,1.0,1.0,0.051078875380784185,0.5,0.5,,,,,,
578,210312,2312,0.02072026783262917,0.75,0.75,,,,,,,,,
579,210668,2316,0.019041357131870187,1.0,1.0,,,,,,,,,
580,210960,2320,0.018161162523091596,1.0,1.0,,,,,,,,,
581,211316,2324,0.01958135424713725,1.0,1.0,,,,,,,,,
582,211704,2328,0.01957832604282272,1.0,1.0,,,,,,,,,
583,212028,2332,0.017630501655982227,1.0,1.0,,,,,,,,,
584,212320,2336,0.0199276802051033,1.0,1.0,,,,,,,,,
585,212708,2340,0.017641792192763777,1.0,1.0,0.04265966519225767,0.5,0.5,,,,,,
586,213064,2344,0.037008909951060646,0.75,0.75,,,,,,,,,
587,213324,2348,0.016436295717587514,1.0,1.0,,,,,,,,,
588,213744,2352,0.015351083878950499,1.0,1.0,,,,,,,,,
589,214132,2356,0.014807206356148022,1.0,1.0,,,,,,,,,
590,214648,2360,0.020225692597543872,0.75,0.75,,,,,,,,,
591,214972,2364,0.021574668344766477,1.0,1.0,,,,,,,,,
592,215328,2368,0.018734302822412632,1.0,1.0,,,,,,,,,
593,215876,2372,0.015300787918436734,1.0,1.0,0.032581408854982986,0.75,0.75,,,,,,
594,216296,2376,0.01296861282052348,0.75,0.75,,,,,,,,,
595,216716,2380,0.0167795136952772,1.0,1.0,,,,,,,,,
596,217200,2384,0.012841839884405161,1.0,1.0,,,,,,,,,
597,217652,2388,0.016136305288992164,1.0,1.0,,,,,,,,,
598,218008,2392,0.01699911552301596,1.0,1.0,,,,,,,,,
599,219324,2396,0.013351331863029019,1.0,1.0,,,,,,,,,
600,219648,2400,0.018134447287680867,1.0,1.0,,,,,,,,,
601,220068,2404,0.012773079517082654,1.0,1.0,0.026773487710385315,0.75,0.75,,,,,,
602,220392,2408,0.01769913064402894,1.0,1.0,,,,,,,,,
603,220684,2412,0.019804520570692832,1.0,1.0,,,,,,,,,
604,221008,2416,0.019694073878411877,1.0,1.0,,,,,,,,,
605,221364,2420,0.021021569768410266,1.0,1.0,,,,,,,,,
606,221720,2424,0.020089148276222674,1.0,1.0,,,,,,,,,
607,222172,2428,0.015314771741571004,1.0,1.0,,,,,,,,,
608,222528,2432,0.01943854744190081,1.0,1.0,,,,,,,,,
609,222980,2436,0.028911809351973516,0.75,0.75,0.03173770207262816,0.75,0.75,,,,,,
610,223304,2440,0.018199569816542215,1.0,1.0,,,,,,,,,
611,223628,2444,0.02308484390106859,1.0,1.0,,,,,,,,,
612,223952,2448,0.01619561219402768,1.0,1.0,,,,,,,,,
613,224404,2452,0.01853435896371184,1.0,1.0,,,,,,,,,
614,224792,2456,0.01778339140512965,1.0,1.0,,,,,,,,,
615,225116,2460,0.016123565842293762,1.0,1.0,,,,,,,,,
616,225536,2464,0.018331596061318612,1.0,1.0,,,,,,,,,
617,225892,2468,0.02056324851104194,1.0,1.0,0.01856077353440052,1.0,1.0,,,,,,
618,226248,2472,0.020466281955415336,0.75,0.75,,,,,,,,,
619,226636,2476,0.012777899732119865,1.0,1.0,,,,,,,,,
620,226992,2480,0.018444386891058116,1.0,1.0,,,,,,,,,
621,227316,2484,0.01861941073642698,1.0,1.0,,,,,,,,,
622,227672,2488,0.017546307887704105,1.0,1.0,,,,,,,,,
623,227964,2492,0.01469434101582048,1.0,1.0,,,,,,,,,
624,228352,2496,0.01816490035667139,1.0,1.0,,,,,,,,,
625,228740,2500,0.015949666590858728,1.0,1.0,0.07646036067612355,0.5,0.5,,,,,,
626,229128,2504,0.01751799284776347,1.0,1.0,,,,,,,,,
627,229516,2508,0.019439531757689726,1.0,1.0,,,,,,,,,
628,229872,2512,0.017800413443951352,0.75,0.75,,,,,,,,,
629,230228,2516,0.016926878209286456,1.0,1.0,,,,,,,,,
630,230616,2520,0.021325431670804598,1.0,1.0,,,,,,,,,
631,230940,2524,0.023013624538078554,0.75,0.75,,,,,,,,,
632,231296,2528,0.031227589854444793,0.75,0.75,,,,,,,,,
633,231556,2532,0.019147731031092824,1.0,1.0,0.01761619621437965,1.0,1.0,,,,,,
634,231944,2536,0.021168445231088937,0.75,0.75,,,,,,,,,
635,232236,2540,0.024083724885337682,1.0,1.0,,,,,,,,,
636,232624,2544,0.017609004297333936,1.0,1.0,,,,,,,,,
637,233012,2548,0.020239844214743494,1.0,1.0,,,,,,,,,
638,233368,2552,0.020400944799830293,1.0,1.0,,,,,,,,,
639,233692,2556,0.035708082073289335,0.75,0.75,,,,,,,,,
640,234016,2560,0.02016268433983579,1.0,1.0,,,,,,,,,
641,234372,2564,0.020666956187312926,1.0,1.0,0.028105170020510575,0.75,0.75,,,,,,
642,234696,2568,0.0173704575992999,1.0,1.0,,,,,,,,,
643,235052,2572,0.019756426524451257,0.75,0.75,,,,,,,,,
644,235472,2576,0.015174651954513866,1.0,1.0,,,,,,,,,
645,235796,2580,0.021788551593851273,0.75,0.75,,,,,,,,,
646,236216,2584,0.01833729554392884,1.0,1.0,,,,,,,,,
647,236572,2588,0.020685264486322543,1.0,1.0,,,,,,,,,
648,236928,2592,0.020567495825190702,1.0,1.0,,,,,,,,,
649,237348,2596,0.018820774904674802,1.0,1.0,0.058859888446867896,0.25,0.25,,,,,,
650,237576,2600,0.019711406100008013,1.0,1.0,,,,,,,,,
651,237900,2604,0.01924775940030702,1.0,1.0,,,,,,,,,
652,238256,2608,0.018705018854151382,1.0,1.0,,,,,,,,,
653,238644,2612,0.017383591957844745,1.0,1.0,,,,,,,,,
654,239000,2616,0.017332525040179167,1.0,1.0,,,,,,,,,
655,239324,2620,0.01806451053331429,1.0,1.0,,,,,,,,,
656,239680,2624,0.019514989132097527,1.0,1.0,,,,,,,,,
657,240036,2628,0.014172608853472752,1.0,1.0,0.019150409277710834,1.0,1.0,,,,,,
658,240392,2632,0.02353965998657225,0.75,0.75,,,,,,,,,
659,240716,2636,0.02105506112122516,1.0,1.0,,,,,,,,,
660,241040,2640,0.01978279459448063,1.0,1.0,,,,,,,,,
661,241396,2644,0.01938315418631139,1.0,1.0,,,,,,,,,
662,241816,2648,0.01996998081499843,1.0,1.0,,,,,,,,,
663,242108,2652,0.018899588983723962,1.0,1.0,,,,,,,,,
664,242464,2656,0.018044736868706283,1.0,1.0,,,,,,,,,
665,242820,2660,0.017866081063622818,1.0,1.0,0.02854525593682949,0.75,0.75,,,,,,
666,243208,2664,0.02203810636538806,1.0,1.0,,,,,,,,,
667,243596,2668,0.01636479919814906,1.0,1.0,,,,,,,,,
668,244016,2672,0.014162440612186787,1.0,1.0,,,,,,,,,
669,244404,2676,0.018941091465851906,1.0,1.0,,,,,,,,,
670,244696,2680,0.019296876606570937,1.0,1.0,,,,,,,,,
671,245020,2684,0.01754138807952189,1.0,1.0,,,,,,,,,
672,245408,2688,0.018044356734566783,1.0,1.0,,,,,,,,,
673,245764,2692,0.015134461715633358,1.0,1.0,0.03557094232615686,0.5,0.5,,,,,,
674,246376,2696,0.011582946177212125,1.0,1.0,,,,,,,,,
675,246764,2700,0.023606382761809517,1.0,1.0,,,,,,,,,
676,247216,2704,0.013817309055745722,1.0,1.0,,,,,,,,,
677,247540,2708,0.01786306909718132,1.0,1.0,,,,,,,,,
678,247896,2712,0.018460658806483687,1.0,1.0,,,,,,,,,
679,248252,2716,0.017922989042797603,1.0,1.0,,,,,,,,,
680,248672,2720,0.01678154516019016,1.0,1.0,,,,,,,,,
681,248996,2724,0.0189365902949623,1.0,1.0,0.033077668648960286,0.75,0.75,,,,,,
682,249384,2728,0.016233647085152285,1.0,1.0,,,,,,,,,
683,249708,2732,0.01958777531314877,0.75,0.75,,,,,,,,,
684,250128,2736,0.019594000669536062,1.0,1.0,,,,,,,,,
685,250420,2740,0.015134847153905296,1.0,1.0,,,,,,,,,
686,250712,2744,0.019629856505768477,0.75,0.75,,,,,,,,,
687,251004,2748,0.01839875716068705,1.0,1.0,,,,,,,,,
688,251264,2752,0.019122106568182348,1.0,1.0,,,,,,,,,
689,251588,2756,0.021121417439919885,1.0,1.0,0.01942766530624854,1.0,1.0,,,,,,
690,251880,2760,0.014488175640662355,1.0,1.0,,,,,,,,,
691,252268,2764,0.016143253653934025,1.0,1.0,,,,,,,,,
692,252592,2768,0.015274606941102156,1.0,1.0,,,,,,,,,
693,253012,2772,0.01620378240500915,1.0,1.0,,,,,,,,,
694,253400,2776,0.026866524420123772,0.75,0.75,,,,,,,,,
695,253724,2780,0.024080973384659702,1.0,1.0,,,,,,,,,
696,254048,2784,0.019180756429156683,1.0,1.0,,,,,,,,,
697,254308,2788,0.01959145513279507,1.0,1.0,0.03579261883391039,0.5,0.5,,,,,,
698,254664,2792,0.02002718651053377,1.0,1.0,,,,,,,,,
699,255052,2796,0.01702669185698203,1.0,1.0,,,,,,,,,
700,255376,2800,0.020285374200078594,1.0,1.0,,,,,,,,,
701,255796,2804,0.01490964394697308,1.0,1.0,,,,,,,,,
702,256152,2808,0.015757459702103935,1.0,1.0,,,,,,,,,
703,256540,2812,0.015011540743555735,1.0,1.0,,,,,,,,,
704,256864,2816,0.021366493883168716,0.75,0.75,,,,,,,,,
705,257252,2820,0.01822598970152818,1.0,1.0,0.057511597958664534,0.5,0.5,,,,,,
706,257512,2824,0.02057355337639859,1.0,1.0,,,,,,,,,
707,257900,2828,0.020801880078881094,1.0,1.0,,,,,,,,,
708,258256,2832,0.017813379085806644,1.0,1.0,,,,,,,,,
709,258644,2836,0.017276746324059195,1.0,1.0,,,,,,,,,
710,259032,2840,0.015313142466870933,1.0,1.0,,,,,,,,,
711,259420,2844,0.019504981957927634,1.0,1.0,,,,,,,,,
712,259744,2848,0.019928432055119343,1.0,1.0,,,,,,,,,
713,260100,2852,0.021514389164193806,1.0,1.0,0.046872521606607126,0.5,0.5,,,,,,
714,260456,2856,0.017300070688171888,0.75,0.75,,,,,,,,,
715,260748,2860,0.02008926740826989,1.0,1.0,,,,,,,,,
716,261104,2864,0.013383422004815319,1.0,1.0,,,,,,,,,
717,261556,2868,0.014379920481588133,1.0,1.0,,,,,,,,,
718,261912,2872,0.021192917711574548,1.0,1.0,,,,,,,,,
719,262268,2876,0.020400536774883297,1.0,1.0,,,,,,,,,
720,262624,2880,0.016505125615175666,1.0,1.0,,,,,,,,,
721,262884,2884,0.01950399905103107,1.0,1.0,0.024588589531243658,1.0,1.0,,,,,,
722,263304,2888,0.021312807657972617,1.0,1.0,,,,,,,,,
723,263756,2892,0.01806104980216087,1.0,1.0,,,,,,,,,
724,263984,2896,0.02005592360253502,1.0,1.0,,,,,,,,,
725,264340,2900,0.017236316466433525,1.0,1.0,,,,,,,,,
726,264728,2904,0.020690869529367422,1.0,1.0,,,,,,,,,
727,265020,2908,0.019615829298151734,1.0,1.0,,,,,,,,,
728,265376,2912,0.022539063190162092,1.0,1.0,,,,,,,,,
729,265732,2916,0.016581541261469292,1.0,1.0,0.04721150586908707,0.5,0.5,,,,,,
730,266088,2920,0.014467890991606362,1.0,1.0,,,,,,,,,
731,266412,2924,0.025584246058478886,1.0,1.0,,,,,,,,,
732,266800,2928,0.0209599278829178,0.75,0.75,,,,,,,,,
733,267156,2932,0.023021590140327598,1.0,1.0,,,,,,,,,
734,267448,2936,0.018527630312046715,0.75,0.75,,,,,,,,,
735,267836,2940,0.016460668457387067,1.0,1.0,,,,,,,,,
736,268192,2944,0.0191424649110451,1.0,1.0,,,,,,,,,
737,268580,2948,0.019056958844945425,1.0,1.0,0.05241129028174461,0.75,0.75,,,,,,
738,268904,2952,0.016830778896431656,1.0,1.0,,,,,,,,,
739,269228,2956,0.026133574148928952,1.0,1.0,,,,,,,,,
740,269584,2960,0.020216355348901125,1.0,1.0,,,,,,,,,
741,269940,2964,0.022393320077662118,1.0,1.0,,,,,,,,,
742,270296,2968,0.018436191893770604,1.0,1.0,,,,,,,,,
743,270620,2972,0.017550175154838397,1.0,1.0,,,,,,,,,
744,270944,2976,0.020767507369238002,1.0,1.0,,,,,,,,,
745,271268,2980,0.022945410580137736,1.0,1.0,0.017681161981513337,1.0,1.0,,,,,,
746,271688,2984,0.017989003784294823,1.0,1.0,,,,,,,,,
747,272044,2988,0.019892220148228355,1.0,1.0,,,,,,,,,
748,272400,2992,0.018800729552629642,1.0,1.0,,,,,,,,,
749,272820,2996,0.012403878109187912,1.0,1.0,,,,,,,,,
750,273208,3000,0.019416047146494836,1.0,1.0,,,,,,,,,
751,273628,3004,0.020264212779918536,1.0,1.0,,,,,,,,,
752,273952,3008,0.015390400208898022,1.0,1.0,,,,,,,,,
753,274276,3012,0.02943964387656245,0.75,0.75,0.021755008526691183,1.0,1.0,,,,,,
754,274632,3016,0.018510432715686618,1.0,1.0,,,,,,,,,
755,275020,3020,0.015562191172962897,1.0,1.0,,,,,,,,,
756,275344,3024,0.023177477523741857,1.0,1.0,,,,,,,,,
757,275668,3028,0.02049715819167188,1.0,1.0,,,,,,,,,
758,275992,3032,0.01770589458344347,1.0,1.0,,,,,,,,,
759,276476,3036,0.015929793220229877,1.0,1.0,,,,,,,,,
760,276800,3040,0.02469094132813817,0.75,0.75,,,,,,,,,
761,277156,3044,0.020215836545645387,1.0,1.0,0.049013773129210556,0.5,0.5,,,,,,
762,277512,3048,0.0451457710850683,0.5,0.5,,,,,,,,,
763,277964,3052,0.017836519468544563,1.0,1.0,,,,,,,,,
764,278352,3056,0.01906342755714761,0.75,0.75,,,,,,,,,
765,278676,3060,0.019364979580775703,1.0,1.0,,,,,,,,,
766,279032,3064,0.019063519081777464,1.0,1.0,,,,,,,,,
767,279388,3068,0.017131318051463118,1.0,1.0,,,,,,,,,
768,279712,3072,0.019495252478069137,0.75,0.75,,,,,,,,,
769,280036,3076,0.021046427294268023,1.0,1.0,0.02791827272496268,0.5,0.5,,,,,,
770,280424,3080,0.018816847780084134,1.0,1.0,,,,,,,,,
771,280780,3084,0.018126169366466372,1.0,1.0,,,,,,,,,
772,281104,3088,0.017150167205983703,1.0,1.0,,,,,,,,,
